Code,State Code,County Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%),State,Unemployed Rate Category
CN2609900000000,26.0,99.0,"Macomb County, MI",2022.0,443204.0,426693.0,16511.0,3.7,MI,Low
CN2610100000000,26.0,101.0,"Manistee County, MI",2022.0,9692.0,9126.0,566.0,5.8,MI,Medium
CN2610300000000,26.0,103.0,"Marquette County, MI",2022.0,31656.0,30107.0,1549.0,4.9,MI,Medium
CN2610500000000,26.0,105.0,"Mason County, MI",2022.0,13226.0,12543.0,683.0,5.2,MI,Medium
CN2610700000000,26.0,107.0,"Mecosta County, MI",2022.0,18177.0,17190.0,987.0,5.4,MI,Medium
CN2610900000000,26.0,109.0,"Menominee County, MI",2022.0,10702.0,10257.0,445.0,4.2,MI,Low
CN2611100000000,26.0,111.0,"Midland County, MI",2022.0,40151.0,38455.0,1696.0,4.2,MI,Low
CN2611300000000,26.0,113.0,"Missaukee County, MI",2022.0,6840.0,6504.0,336.0,4.9,MI,Medium
CN2611500000000,26.0,115.0,"Monroe County, MI",2022.0,75015.0,71499.0,3516.0,4.7,MI,Medium
CN2611700000000,26.0,117.0,"Montcalm County, MI",2022.0,27971.0,26742.0,1229.0,4.4,MI,Low
CN2611900000000,26.0,119.0,"Montmorency County, MI",2022.0,3021.0,2780.0,241.0,8.0,MI,Medium
CN2612100000000,26.0,121.0,"Muskegon County, MI",2022.0,77067.0,73242.0,3825.0,5.0,MI,Medium
CN2612300000000,26.0,123.0,"Newaygo County, MI",2022.0,23277.0,22201.0,1076.0,4.6,MI,Medium
CN2612500000000,26.0,125.0,"Oakland County, MI",2022.0,668923.0,648819.0,20104.0,3.0,MI,Low
CN2612700000000,26.0,127.0,"Oceana County, MI",2022.0,11450.0,10717.0,733.0,6.4,MI,Medium
CN2612900000000,26.0,129.0,"Ogemaw County, MI",2022.0,8261.0,7697.0,564.0,6.8,MI,Medium
CN2613100000000,26.0,131.0,"Ontonagon County, MI",2022.0,2028.0,1881.0,147.0,7.2,MI,Medium
CN2613300000000,26.0,133.0,"Osceola County, MI",2022.0,11308.0,10786.0,522.0,4.6,MI,Medium
CN2613500000000,26.0,135.0,"Oscoda County, MI",2022.0,2772.0,2556.0,216.0,7.8,MI,Medium
CN2613700000000,26.0,137.0,"Otsego County, MI",2022.0,11544.0,10935.0,609.0,5.3,MI,Medium
CN2613900000000,26.0,139.0,"Ottawa County, MI",2022.0,162867.0,157634.0,5233.0,3.2,MI,Low
CN2614100000000,26.0,141.0,"Presque Isle County, MI",2022.0,4904.0,4534.0,370.0,7.5,MI,Medium
CN2614300000000,26.0,143.0,"Roscommon County, MI",2022.0,7808.0,7146.0,662.0,8.5,MI,High
CN2614500000000,26.0,145.0,"Saginaw County, MI",2022.0,83043.0,78542.0,4501.0,5.4,MI,Medium
CN2614700000000,26.0,147.0,"St. Clair County, MI",2022.0,74805.0,71872.0,2933.0,3.9,MI,Low
CN2614900000000,26.0,149.0,"St. Joseph County, MI",2022.0,28503.0,27325.0,1178.0,4.1,MI,Low
CN2615100000000,26.0,151.0,"Sanilac County, MI",2022.0,18881.0,17916.0,965.0,5.1,MI,Medium
CN2615300000000,26.0,153.0,"Schoolcraft County, MI",2022.0,3157.0,2920.0,237.0,7.5,MI,Medium
CN2615500000000,26.0,155.0,"Shiawassee County, MI",2022.0,32413.0,30908.0,1505.0,4.6,MI,Medium
CN2615700000000,26.0,157.0,"Tuscola County, MI",2022.0,23081.0,21865.0,1216.0,5.3,MI,Medium
CN2615900000000,26.0,159.0,"Van Buren County, MI",2022.0,34307.0,32605.0,1702.0,5.0,MI,Medium
CN2616100000000,26.0,161.0,"Washtenaw County, MI",2022.0,195332.0,188405.0,6927.0,3.5,MI,Low
CN2616300000000,26.0,163.0,"Wayne County, MI",2022.0,794634.0,757497.0,37137.0,4.7,MI,Medium
CN2616500000000,26.0,165.0,"Wexford County, MI",2022.0,14891.0,14183.0,708.0,4.8,MI,Medium
CN2700100000000,27.0,1.0,"Aitkin County, MN",2022.0,7423.0,7103.0,320.0,4.3,MN,Low
CN2700300000000,27.0,3.0,"Anoka County, MN",2022.0,197907.0,192915.0,4992.0,2.5,MN,Low
CN2700500000000,27.0,5.0,"Becker County, MN",2022.0,19334.0,18789.0,545.0,2.8,MN,Low
CN2700700000000,27.0,7.0,"Beltrami County, MN",2022.0,25010.0,24228.0,782.0,3.1,MN,Low
CN2700900000000,27.0,9.0,"Benton County, MN",2022.0,21567.0,20860.0,707.0,3.3,MN,Low
CN2701100000000,27.0,11.0,"Big Stone County, MN",2022.0,2395.0,2320.0,75.0,3.1,MN,Low
CN2701300000000,27.0,13.0,"Blue Earth County, MN",2022.0,40269.0,39405.0,864.0,2.1,MN,Low
CN2701500000000,27.0,15.0,"Brown County, MN",2022.0,13852.0,13496.0,356.0,2.6,MN,Low
CN2701700000000,27.0,17.0,"Carlton County, MN",2022.0,17540.0,16937.0,603.0,3.4,MN,Low
CN2701900000000,27.0,19.0,"Carver County, MN",2022.0,59102.0,57885.0,1217.0,2.1,MN,Low
CN2702100000000,27.0,21.0,"Cass County, MN",2022.0,14754.0,14165.0,589.0,4.0,MN,Low
CN2702300000000,27.0,23.0,"Chippewa County, MN",2022.0,6460.0,6310.0,150.0,2.3,MN,Low
CN2702500000000,27.0,25.0,"Chisago County, MN",2022.0,29835.0,28957.0,878.0,2.9,MN,Low
CN2702700000000,27.0,27.0,"Clay County, MN",2022.0,37560.0,36788.0,772.0,2.1,MN,Low
CN2702900000000,27.0,29.0,"Clearwater County, MN",2022.0,4487.0,4204.0,283.0,6.3,MN,Medium
CN2703100000000,27.0,31.0,"Cook County, MN",2022.0,2870.0,2774.0,96.0,3.3,MN,Low
CN2703300000000,27.0,33.0,"Cottonwood County, MN",2022.0,6647.0,6468.0,179.0,2.7,MN,Low
CN2703500000000,27.0,35.0,"Crow Wing County, MN",2022.0,33473.0,32441.0,1032.0,3.1,MN,Low
CN2703700000000,27.0,37.0,"Dakota County, MN",2022.0,241305.0,235800.0,5505.0,2.3,MN,Low
CN2703900000000,27.0,39.0,"Dodge County, MN",2022.0,11890.0,11589.0,301.0,2.5,MN,Low
CN2704100000000,27.0,41.0,"Douglas County, MN",2022.0,21538.0,21057.0,481.0,2.2,MN,Low
CN2704300000000,27.0,43.0,"Faribault County, MN",2022.0,7057.0,6845.0,212.0,3.0,MN,Low
CN2704500000000,27.0,45.0,"Fillmore County, MN",2022.0,11408.0,11124.0,284.0,2.5,MN,Low
CN2704700000000,27.0,47.0,"Freeborn County, MN",2022.0,15904.0,15499.0,405.0,2.5,MN,Low
CN2704900000000,27.0,49.0,"Goodhue County, MN",2022.0,26623.0,25969.0,654.0,2.5,MN,Low
CN2705100000000,27.0,51.0,"Grant County, MN",2022.0,3265.0,3174.0,91.0,2.8,MN,Low
CN2705300000000,27.0,53.0,"Hennepin County, MN",2022.0,701738.0,685129.0,16609.0,2.4,MN,Low
CN2705500000000,27.0,55.0,"Houston County, MN",2022.0,10265.0,10039.0,226.0,2.2,MN,Low
CN2705700000000,27.0,57.0,"Hubbard County, MN",2022.0,10149.0,9744.0,405.0,4.0,MN,Low
CN2705900000000,27.0,59.0,"Isanti County, MN",2022.0,21643.0,20948.0,695.0,3.2,MN,Low
CN2706100000000,27.0,61.0,"Itasca County, MN",2022.0,21629.0,20697.0,932.0,4.3,MN,Low
CN2706300000000,27.0,63.0,"Jackson County, MN",2022.0,5423.0,5293.0,130.0,2.4,MN,Low
CN2706500000000,27.0,65.0,"Kanabec County, MN",2022.0,9181.0,8770.0,411.0,4.5,MN,Low
CN2706700000000,27.0,67.0,"Kandiyohi County, MN",2022.0,23290.0,22654.0,636.0,2.7,MN,Low
CN2706900000000,27.0,69.0,"Kittson County, MN",2022.0,2240.0,2180.0,60.0,2.7,MN,Low
CN2707100000000,27.0,71.0,"Koochiching County, MN",2022.0,5847.0,5623.0,224.0,3.8,MN,Low
CN2707300000000,27.0,73.0,"Lac qui Parle County, MN",2022.0,3391.0,3304.0,87.0,2.6,MN,Low
CN2707500000000,27.0,75.0,"Lake County, MN",2022.0,5349.0,5096.0,253.0,4.7,MN,Medium
CN2707700000000,27.0,77.0,"Lake of the Woods County, MN",2022.0,2411.0,2337.0,74.0,3.1,MN,Low
CN2707900000000,27.0,79.0,"Le Sueur County, MN",2022.0,15845.0,15305.0,540.0,3.4,MN,Low
CN2708100000000,27.0,81.0,"Lincoln County, MN",2022.0,3025.0,2942.0,83.0,2.7,MN,Low
CN2708300000000,27.0,83.0,"Lyon County, MN",2022.0,14375.0,14033.0,342.0,2.4,MN,Low
CN2708500000000,27.0,85.0,"McLeod County, MN",2022.0,19274.0,18745.0,529.0,2.7,MN,Low
CN2708700000000,27.0,87.0,"Mahnomen County, MN",2022.0,2225.0,2121.0,104.0,4.7,MN,Medium
CN2708900000000,27.0,89.0,"Marshall County, MN",2022.0,5358.0,5153.0,205.0,3.8,MN,Low
CN2709100000000,27.0,91.0,"Martin County, MN",2022.0,9646.0,9400.0,246.0,2.6,MN,Low
CN2709300000000,27.0,93.0,"Meeker County, MN",2022.0,13604.0,13225.0,379.0,2.8,MN,Low
CN2709500000000,27.0,95.0,"Mille Lacs County, MN",2022.0,12620.0,12078.0,542.0,4.3,MN,Low
CN2709700000000,27.0,97.0,"Morrison County, MN",2022.0,17239.0,16515.0,724.0,4.2,MN,Low
CN2709900000000,27.0,99.0,"Mower County, MN",2022.0,20724.0,20222.0,502.0,2.4,MN,Low
CN2710100000000,27.0,101.0,"Murray County, MN",2022.0,4642.0,4493.0,149.0,3.2,MN,Low
CN2710300000000,27.0,103.0,"Nicollet County, MN",2022.0,20653.0,20258.0,395.0,1.9,MN,Low
CN2710500000000,27.0,105.0,"Nobles County, MN",2022.0,11132.0,10895.0,237.0,2.1,MN,Low
CN2710700000000,27.0,107.0,"Norman County, MN",2022.0,3176.0,3069.0,107.0,3.4,MN,Low
CN2710900000000,27.0,109.0,"Olmsted County, MN",2022.0,90971.0,89078.0,1893.0,2.1,MN,Low
CN2711100000000,27.0,111.0,"Otter Tail County, MN",2022.0,31422.0,30522.0,900.0,2.9,MN,Low
CN2711300000000,27.0,113.0,"Pennington County, MN",2022.0,8778.0,8498.0,280.0,3.2,MN,Low
CN2711500000000,27.0,115.0,"Pine County, MN",2022.0,14399.0,13789.0,610.0,4.2,MN,Low
CN2711700000000,27.0,117.0,"Pipestone County, MN",2022.0,4657.0,4545.0,112.0,2.4,MN,Low
CN2711900000000,27.0,119.0,"Polk County, MN",2022.0,16028.0,15575.0,453.0,2.8,MN,Low
CN2712100000000,27.0,121.0,"Pope County, MN",2022.0,6489.0,6338.0,151.0,2.3,MN,Low
CN2712300000000,27.0,123.0,"Ramsey County, MN",2022.0,284339.0,277002.0,7337.0,2.6,MN,Low
CN2712500000000,27.0,125.0,"Red Lake County, MN",2022.0,2179.0,2099.0,80.0,3.7,MN,Low
CN2712700000000,27.0,127.0,"Redwood County, MN",2022.0,7579.0,7388.0,191.0,2.5,MN,Low
CN2712900000000,27.0,129.0,"Renville County, MN",2022.0,8134.0,7856.0,278.0,3.4,MN,Low
CN2713100000000,27.0,131.0,"Rice County, MN",2022.0,37488.0,36564.0,924.0,2.5,MN,Low
CN2713300000000,27.0,133.0,"Rock County, MN",2022.0,5997.0,5901.0,96.0,1.6,MN,Low
CN2713500000000,27.0,135.0,"Roseau County, MN",2022.0,7952.0,7758.0,194.0,2.4,MN,Low
CN2713700000000,27.0,137.0,"St. Louis County, MN",2022.0,100065.0,96942.0,3123.0,3.1,MN,Low
CN2713900000000,27.0,139.0,"Scott County, MN",2022.0,84028.0,82212.0,1816.0,2.2,MN,Low
CN2714100000000,27.0,141.0,"Sherburne County, MN",2022.0,52941.0,51484.0,1457.0,2.8,MN,Low
CN2714300000000,27.0,143.0,"Sibley County, MN",2022.0,8052.0,7806.0,246.0,3.1,MN,Low
CN2714500000000,27.0,145.0,"Stearns County, MN",2022.0,89288.0,86975.0,2313.0,2.6,MN,Low
CN2714700000000,27.0,147.0,"Steele County, MN",2022.0,19175.0,18655.0,520.0,2.7,MN,Low
CN2714900000000,27.0,149.0,"Stevens County, MN",2022.0,5345.0,5233.0,112.0,2.1,MN,Low
CN2715100000000,27.0,151.0,"Swift County, MN",2022.0,4828.0,4688.0,140.0,2.9,MN,Low
CN2715300000000,27.0,153.0,"Todd County, MN",2022.0,13502.0,13089.0,413.0,3.1,MN,Low
CN2715500000000,27.0,155.0,"Traverse County, MN",2022.0,1635.0,1596.0,39.0,2.4,MN,Low
CN2715700000000,27.0,157.0,"Wabasha County, MN",2022.0,12145.0,11845.0,300.0,2.5,MN,Low
CN2715900000000,27.0,159.0,"Wadena County, MN",2022.0,6041.0,5802.0,239.0,4.0,MN,Low
CN2716100000000,27.0,161.0,"Waseca County, MN",2022.0,8615.0,8331.0,284.0,3.3,MN,Low
CN2716300000000,27.0,163.0,"Washington County, MN",2022.0,144287.0,141152.0,3135.0,2.2,MN,Low
CN2716500000000,27.0,165.0,"Watonwan County, MN",2022.0,6528.0,6370.0,158.0,2.4,MN,Low
CN2716700000000,27.0,167.0,"Wilkin County, MN",2022.0,3386.0,3314.0,72.0,2.1,MN,Low
CN2716900000000,27.0,169.0,"Winona County, MN",2022.0,28278.0,27692.0,586.0,2.1,MN,Low
CN2717100000000,27.0,171.0,"Wright County, MN",2022.0,76309.0,74427.0,1882.0,2.5,MN,Low
CN2717300000000,27.0,173.0,"Yellow Medicine County, MN",2022.0,5025.0,4891.0,134.0,2.7,MN,Low
CN2800100000000,28.0,1.0,"Adams County, MS",2022.0,10452.0,9923.0,529.0,5.1,MS,Medium
CN2800300000000,28.0,3.0,"Alcorn County, MS",2022.0,14959.0,14430.0,529.0,3.5,MS,Low
CN2800500000000,28.0,5.0,"Amite County, MS",2022.0,4285.0,4066.0,219.0,5.1,MS,Medium
CN2800700000000,28.0,7.0,"Attala County, MS",2022.0,6837.0,6553.0,284.0,4.2,MS,Low
CN2800900000000,28.0,9.0,"Benton County, MS",2022.0,3046.0,2900.0,146.0,4.8,MS,Medium
CN2801100000000,28.0,11.0,"Bolivar County, MS",2022.0,11139.0,10619.0,520.0,4.7,MS,Medium
CN2801300000000,28.0,13.0,"Calhoun County, MS",2022.0,5374.0,5157.0,217.0,4.0,MS,Low
CN2801500000000,28.0,15.0,"Carroll County, MS",2022.0,3328.0,3180.0,148.0,4.4,MS,Low
CN2801700000000,28.0,17.0,"Chickasaw County, MS",2022.0,6561.0,6270.0,291.0,4.4,MS,Low
CN2801900000000,28.0,19.0,"Choctaw County, MS",2022.0,3569.0,3441.0,128.0,3.6,MS,Low
CN2802100000000,28.0,21.0,"Claiborne County, MS",2022.0,2914.0,2682.0,232.0,8.0,MS,Medium
CN2802300000000,28.0,23.0,"Clarke County, MS",2022.0,5585.0,5328.0,257.0,4.6,MS,Medium
CN2802500000000,28.0,25.0,"Clay County, MS",2022.0,8670.0,8322.0,348.0,4.0,MS,Low
CN2802700000000,28.0,27.0,"Coahoma County, MS",2022.0,7582.0,7168.0,414.0,5.5,MS,Medium
CN2802900000000,28.0,29.0,"Copiah County, MS",2022.0,10733.0,10271.0,462.0,4.3,MS,Low
CN2803100000000,28.0,31.0,"Covington County, MS",2022.0,8197.0,7917.0,280.0,3.4,MS,Low
CN2803300000000,28.0,33.0,"DeSoto County, MS",2022.0,93460.0,90508.0,2952.0,3.2,MS,Low
CN2803500000000,28.0,35.0,"Forrest County, MS",2022.0,33275.0,32056.0,1219.0,3.7,MS,Low
CN2803700000000,28.0,37.0,"Franklin County, MS",2022.0,2629.0,2491.0,138.0,5.2,MS,Medium
CN2803900000000,28.0,39.0,"George County, MS",2022.0,8741.0,8315.0,426.0,4.9,MS,Medium
CN2804100000000,28.0,41.0,"Greene County, MS",2022.0,4182.0,3947.0,235.0,5.6,MS,Medium
CN2804300000000,28.0,43.0,"Grenada County, MS",2022.0,8886.0,8565.0,321.0,3.6,MS,Low
CN2804500000000,28.0,45.0,"Hancock County, MS",2022.0,18973.0,18220.0,753.0,4.0,MS,Low
CN2804700000000,28.0,47.0,"Harrison County, MS",2022.0,87323.0,84104.0,3219.0,3.7,MS,Low
CN2804900000000,28.0,49.0,"Hinds County, MS",2022.0,101368.0,97470.0,3898.0,3.8,MS,Low
CN2805100000000,28.0,51.0,"Holmes County, MS",2022.0,5019.0,4695.0,324.0,6.5,MS,Medium
CN2805300000000,28.0,53.0,"Humphreys County, MS",2022.0,1949.0,1803.0,146.0,7.5,MS,Medium
CN2805500000000,28.0,55.0,"Issaquena County, MS",2022.0,313.0,290.0,23.0,7.3,MS,Medium
CN2805700000000,28.0,57.0,"Itawamba County, MS",2022.0,10208.0,9867.0,341.0,3.3,MS,Low
CN2805900000000,28.0,59.0,"Jackson County, MS",2022.0,58521.0,56095.0,2426.0,4.1,MS,Low
CN2806100000000,28.0,61.0,"Jasper County, MS",2022.0,5825.0,5539.0,286.0,4.9,MS,Medium
CN2806300000000,28.0,63.0,"Jefferson County, MS",2022.0,1877.0,1627.0,250.0,13.3,MS,High
CN2806500000000,28.0,65.0,"Jefferson Davis County, MS",2022.0,3875.0,3685.0,190.0,4.9,MS,Medium
CN2806700000000,28.0,67.0,"Jones County, MS",2022.0,24820.0,23820.0,1000.0,4.0,MS,Low
CN2806900000000,28.0,69.0,"Kemper County, MS",2022.0,3236.0,3049.0,187.0,5.8,MS,Medium
CN2807100000000,28.0,71.0,"Lafayette County, MS",2022.0,28016.0,27149.0,867.0,3.1,MS,Low
CN2807300000000,28.0,73.0,"Lamar County, MS",2022.0,31649.0,30707.0,942.0,3.0,MS,Low
CN2807500000000,28.0,75.0,"Lauderdale County, MS",2022.0,28711.0,27574.0,1137.0,4.0,MS,Low
CN2807700000000,28.0,77.0,"Lawrence County, MS",2022.0,4760.0,4541.0,219.0,4.6,MS,Medium
CN2807900000000,28.0,79.0,"Leake County, MS",2022.0,7817.0,7498.0,319.0,4.1,MS,Low
CN2808100000000,28.0,81.0,"Lee County, MS",2022.0,40555.0,39233.0,1322.0,3.3,MS,Low
CN2808300000000,28.0,83.0,"Leflore County, MS",2022.0,9365.0,8870.0,495.0,5.3,MS,Medium
CN2808500000000,28.0,85.0,"Lincoln County, MS",2022.0,14764.0,14229.0,535.0,3.6,MS,Low
CN2808700000000,28.0,87.0,"Lowndes County, MS",2022.0,24478.0,23494.0,984.0,4.0,MS,Low
CN2808900000000,28.0,89.0,"Madison County, MS",2022.0,53152.0,51524.0,1628.0,3.1,MS,Low
CN2809100000000,28.0,91.0,"Marion County, MS",2022.0,10114.0,9737.0,377.0,3.7,MS,Low
CN2809300000000,28.0,93.0,"Marshall County, MS",2022.0,14201.0,13638.0,563.0,4.0,MS,Low
CN2809500000000,28.0,95.0,"Monroe County, MS",2022.0,15487.0,14884.0,603.0,3.9,MS,Low
CN2809700000000,28.0,97.0,"Montgomery County, MS",2022.0,3893.0,3731.0,162.0,4.2,MS,Low
CN2809900000000,28.0,99.0,"Neshoba County, MS",2022.0,9845.0,9424.0,421.0,4.3,MS,Low
CN2810100000000,28.0,101.0,"Newton County, MS",2022.0,7944.0,7611.0,333.0,4.2,MS,Low
CN2810300000000,28.0,103.0,"Noxubee County, MS",2022.0,3386.0,3189.0,197.0,5.8,MS,Medium
CN2810500000000,28.0,105.0,"Oktibbeha County, MS",2022.0,22056.0,21176.0,880.0,4.0,MS,Low
CN2810700000000,28.0,107.0,"Panola County, MS",2022.0,12276.0,11715.0,561.0,4.6,MS,Medium
CN2810900000000,28.0,109.0,"Pearl River County, MS",2022.0,23453.0,22569.0,884.0,3.8,MS,Low
CN2811100000000,28.0,111.0,"Perry County, MS",2022.0,4245.0,4047.0,198.0,4.7,MS,Medium
CN2811300000000,28.0,113.0,"Pike County, MS",2022.0,13987.0,13327.0,660.0,4.7,MS,Medium
CN2811500000000,28.0,115.0,"Pontotoc County, MS",2022.0,14816.0,14316.0,500.0,3.4,MS,Low
CN2811700000000,28.0,117.0,"Prentiss County, MS",2022.0,11206.0,10840.0,366.0,3.3,MS,Low
CN2811900000000,28.0,119.0,"Quitman County, MS",2022.0,2299.0,2173.0,126.0,5.5,MS,Medium
CN2812100000000,28.0,121.0,"Rankin County, MS",2022.0,76286.0,74103.0,2183.0,2.9,MS,Low
CN2812300000000,28.0,123.0,"Scott County, MS",2022.0,12233.0,11810.0,423.0,3.5,MS,Low
CN2812500000000,28.0,125.0,"Sharkey County, MS",2022.0,1302.0,1226.0,76.0,5.8,MS,Medium
CN2812700000000,28.0,127.0,"Simpson County, MS",2022.0,10553.0,10163.0,390.0,3.7,MS,Low
CN2812900000000,28.0,129.0,"Smith County, MS",2022.0,6589.0,6353.0,236.0,3.6,MS,Low
CN2813100000000,28.0,131.0,"Stone County, MS",2022.0,6897.0,6616.0,281.0,4.1,MS,Low
CN2813300000000,28.0,133.0,"Sunflower County, MS",2022.0,7175.0,6771.0,404.0,5.6,MS,Medium
CN2813500000000,28.0,135.0,"Tallahatchie County, MS",2022.0,4641.0,4450.0,191.0,4.1,MS,Low
CN2813700000000,28.0,137.0,"Tate County, MS",2022.0,12104.0,11642.0,462.0,3.8,MS,Low
CN2813900000000,28.0,139.0,"Tippah County, MS",2022.0,9727.0,9404.0,323.0,3.3,MS,Low
CN2814100000000,28.0,141.0,"Tishomingo County, MS",2022.0,8417.0,8115.0,302.0,3.6,MS,Low
CN2814300000000,28.0,143.0,"Tunica County, MS",2022.0,4155.0,3972.0,183.0,4.4,MS,Low
CN2814500000000,28.0,145.0,"Union County, MS",2022.0,14554.0,14136.0,418.0,2.9,MS,Low
CN2814700000000,28.0,147.0,"Walthall County, MS",2022.0,5005.0,4769.0,236.0,4.7,MS,Medium
CN2814900000000,28.0,149.0,"Warren County, MS",2022.0,19361.0,18573.0,788.0,4.1,MS,Low
CN2815100000000,28.0,151.0,"Washington County, MS",2022.0,14638.0,13813.0,825.0,5.6,MS,Medium
CN2815300000000,28.0,153.0,"Wayne County, MS",2022.0,7090.0,6755.0,335.0,4.7,MS,Medium
CN2815500000000,28.0,155.0,"Webster County, MS",2022.0,3873.0,3726.0,147.0,3.8,MS,Low
CN2815700000000,28.0,157.0,"Wilkinson County, MS",2022.0,2568.0,2408.0,160.0,6.2,MS,Medium
CN2815900000000,28.0,159.0,"Winston County, MS",2022.0,7135.0,6832.0,303.0,4.2,MS,Low
CN2816100000000,28.0,161.0,"Yalobusha County, MS",2022.0,4767.0,4579.0,188.0,3.9,MS,Low
CN2816300000000,28.0,163.0,"Yazoo County, MS",2022.0,8841.0,8451.0,390.0,4.4,MS,Low
CN2900100000000,29.0,1.0,"Adair County, MO",2022.0,9771.0,9468.0,303.0,3.1,MO,Low
CN2900300000000,29.0,3.0,"Andrew County, MO",2022.0,9325.0,9120.0,205.0,2.2,MO,Low
CN2900500000000,29.0,5.0,"Atchison County, MO",2022.0,2536.0,2474.0,62.0,2.4,MO,Low
CN2900700000000,29.0,7.0,"Audrain County, MO",2022.0,9832.0,9528.0,304.0,3.1,MO,Low
CN2900900000000,29.0,9.0,"Barry County, MO",2022.0,14092.0,13692.0,400.0,2.8,MO,Low
CN2901100000000,29.0,11.0,"Barton County, MO",2022.0,5159.0,5034.0,125.0,2.4,MO,Low
CN2901300000000,29.0,13.0,"Bates County, MO",2022.0,7582.0,7369.0,213.0,2.8,MO,Low
CN2901500000000,29.0,15.0,"Benton County, MO",2022.0,7133.0,6864.0,269.0,3.8,MO,Low
CN2901700000000,29.0,17.0,"Bollinger County, MO",2022.0,5231.0,5089.0,142.0,2.7,MO,Low
CN2901900000000,29.0,19.0,"Boone County, MO",2022.0,99229.0,97207.0,2022.0,2.0,MO,Low
CN2902100000000,29.0,21.0,"Buchanan County, MO",2022.0,41786.0,40747.0,1039.0,2.5,MO,Low
CN2902300000000,29.0,23.0,"Butler County, MO",2022.0,17707.0,17165.0,542.0,3.1,MO,Low
CN2902500000000,29.0,25.0,"Caldwell County, MO",2022.0,4215.0,4095.0,120.0,2.8,MO,Low
CN2902700000000,29.0,27.0,"Callaway County, MO",2022.0,21406.0,20897.0,509.0,2.4,MO,Low
CN2902900000000,29.0,29.0,"Camden County, MO",2022.0,18983.0,18365.0,618.0,3.3,MO,Low
CN2903100000000,29.0,31.0,"Cape Girardeau County, MO",2022.0,39967.0,39042.0,925.0,2.3,MO,Low
CN2903300000000,29.0,33.0,"Carroll County, MO",2022.0,4348.0,4230.0,118.0,2.7,MO,Low
CN2903500000000,29.0,35.0,"Carter County, MO",2022.0,2462.0,2370.0,92.0,3.7,MO,Low
CN2903700000000,29.0,37.0,"Cass County, MO",2022.0,54571.0,53216.0,1355.0,2.5,MO,Low
CN2903900000000,29.0,39.0,"Cedar County, MO",2022.0,5638.0,5480.0,158.0,2.8,MO,Low
CN2904100000000,29.0,41.0,"Chariton County, MO",2022.0,3655.0,3577.0,78.0,2.1,MO,Low
CN2904300000000,29.0,43.0,"Christian County, MO",2022.0,47079.0,46084.0,995.0,2.1,MO,Low
CN2904500000000,29.0,45.0,"Clark County, MO",2022.0,2964.0,2866.0,98.0,3.3,MO,Low
CN2904700000000,29.0,47.0,"Clay County, MO",2022.0,137802.0,134241.0,3561.0,2.6,MO,Low
CN2904900000000,29.0,49.0,"Clinton County, MO",2022.0,10548.0,10239.0,309.0,2.9,MO,Low
CN2905100000000,29.0,51.0,"Cole County, MO",2022.0,38856.0,38065.0,791.0,2.0,MO,Low
CN2905300000000,29.0,53.0,"Cooper County, MO",2022.0,7036.0,6862.0,174.0,2.5,MO,Low
CN2905500000000,29.0,55.0,"Crawford County, MO",2022.0,10685.0,10371.0,314.0,2.9,MO,Low
CN2905700000000,29.0,57.0,"Dade County, MO",2022.0,3409.0,3331.0,78.0,2.3,MO,Low
CN2905900000000,29.0,59.0,"Dallas County, MO",2022.0,7162.0,6962.0,200.0,2.8,MO,Low
CN2906100000000,29.0,61.0,"Daviess County, MO",2022.0,3931.0,3832.0,99.0,2.5,MO,Low
CN2906300000000,29.0,63.0,"DeKalb County, MO",2022.0,3998.0,3890.0,108.0,2.7,MO,Low
CN2906500000000,29.0,65.0,"Dent County, MO",2022.0,6046.0,5850.0,196.0,3.2,MO,Low
CN2906700000000,29.0,67.0,"Douglas County, MO",2022.0,5094.0,4951.0,143.0,2.8,MO,Low
CN2906900000000,29.0,69.0,"Dunklin County, MO",2022.0,10845.0,10390.0,455.0,4.2,MO,Low
CN2907100000000,29.0,71.0,"Franklin County, MO",2022.0,52534.0,51273.0,1261.0,2.4,MO,Low
CN2907300000000,29.0,73.0,"Gasconade County, MO",2022.0,7525.0,7348.0,177.0,2.4,MO,Low
CN2907500000000,29.0,75.0,"Gentry County, MO",2022.0,3152.0,3082.0,70.0,2.2,MO,Low
CN2907700000000,29.0,77.0,"Greene County, MO",2022.0,153877.0,150613.0,3264.0,2.1,MO,Low
CN2907900000000,29.0,79.0,"Grundy County, MO",2022.0,4008.0,3899.0,109.0,2.7,MO,Low
CN2908100000000,29.0,81.0,"Harrison County, MO",2022.0,3669.0,3577.0,92.0,2.5,MO,Low
CN2908300000000,29.0,83.0,"Henry County, MO",2022.0,10081.0,9809.0,272.0,2.7,MO,Low
CN2908500000000,29.0,85.0,"Hickory County, MO",2022.0,3979.0,3866.0,113.0,2.8,MO,Low
CN2908700000000,29.0,87.0,"Holt County, MO",2022.0,2407.0,2361.0,46.0,1.9,MO,Low
CN2908900000000,29.0,89.0,"Howard County, MO",2022.0,4683.0,4567.0,116.0,2.5,MO,Low
CN2909100000000,29.0,91.0,"Howell County, MO",2022.0,15786.0,15303.0,483.0,3.1,MO,Low
CN2909300000000,29.0,93.0,"Iron County, MO",2022.0,3419.0,3277.0,142.0,4.2,MO,Low
